|ya,ياء
|yahum,ياهوم
|yais,ياءيس
|yak,يق
|yakin,يقين
|yakis,ياکيس
|yakni,يعني
|yakut,ياقوت
|yakuza,ياکوزا
|yakyung,يقيوڠ
|yamyuh,يميوه
|yang,يڠ
|yang-yang,يڠ٢
|yangki,يڠکي
|yarmulka,يرمولکا
|yas,يس
|yatim,يتيم
|yaum,يوم
|yaumuddin,يوم الدين
|yaumul-akhirah,يوم الأخيرة
|yaumul-kiamah,يوم القيامة
|yaumul-Mahsyar,يوم المحشر
|yayas,يايس
|yayasan,يايسن
|yayi,يايي
|yen,يين
|yeti,ييتي
|yis,ييس
|yoga,يوݢا
|yogi,يوݢي
|yogia,يوݢيا
|yogurt,يوݢورت
|yojana (saujana),يوجان
|yolka,يولکا
|yong,يوڠ
|yangyat,يوڠيت
|yop,يوڤ
|yoyo,يويو
|yu,يو
|yuan,يوان
|yuda,يودا
|yunda (ayunda),يوندا
|yuran,يورن
|
